SerialNumber,IPAddress,DeviceFamily,User,Password,InletConnect,SSHConnect,InletServerIP,InletServerPort,Model,Location
EOND-000296,192.168.0.43,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Rochdale_site|Rochdale_site_building 1|Rochdale_site_building 1_floor 1
EOND-000297,192.168.0.44,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Togoch’alē_site|Togoch’alē_site_building 1|Togoch’alē_site_building 1_floor 1
EOND-000298,192.168.0.45,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Langenberg_site|Langenberg_site_building 1|Langenberg_site_building 1_floor 1
EOND-000299,192.168.0.46,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Malhada_site|Malhada_site_building 1|Malhada_site_building 1_floor 1
EOND-000300,192.168.0.47,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Huétor Vega_site|Huétor Vega_site_building 1|Huétor Vega_site_building 1_floor 1
EOND-000301,192.168.0.48,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Puxi_site|Puxi_site_building 1|Puxi_site_building 1_floor 1
EOND-000302,192.168.0.49,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Tacheng_site|Tacheng_site_building 1|Tacheng_site_building 1_floor 1
EOND-000303,192.168.0.50,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Medeiros Neto_site|Medeiros Neto_site_building 1|Medeiros Neto_site_building 1_floor 1
EOND-000304,192.168.0.51,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Soreang_site|Soreang_site_building 1|Soreang_site_building 1_floor 1
EOND-000305,192.168.0.52,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,San Antonio Ilotenango_site|San Antonio Ilotenango_site_building 1|San Antonio Ilotenango_site_building 1_floor 1
EOND-000306,192.168.0.53,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Stockton_site|Stockton_site_building 1|Stockton_site_building 1_floor 1
EOND-000307,192.168.0.54,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Bemarivo_site|Bemarivo_site_building 1|Bemarivo_site_building 1_floor 1
EOND-000308,192.168.0.55,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Punta Gorda_site|Punta Gorda_site_building 1|Punta Gorda_site_building 1_floor 1
EOND-000309,192.168.0.56,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Collier_site|Collier_site_building 1|Collier_site_building 1_floor 1
EOND-000310,192.168.0.57,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Tapiales_site|Tapiales_site_building 1|Tapiales_site_building 1_floor 1
EOND-000311,192.168.0.58,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Maroantsetra_site|Maroantsetra_site_building 1|Maroantsetra_site_building 1_floor 1
EOND-000312,192.168.0.59,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Hilversum_site|Hilversum_site_building 1|Hilversum_site_building 1_floor 1
EOND-000313,192.168.0.60,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Seguin_site|Seguin_site_building 1|Seguin_site_building 1_floor 1
EOND-000314,192.168.0.61,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Dunakeszi_site|Dunakeszi_site_building 1|Dunakeszi_site_building 1_floor 1
EOND-000315,192.168.0.62,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Bīrpur_site|Bīrpur_site_building 1|Bīrpur_site_building 1_floor 1
EOND-000316,192.168.0.63,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Avigliana_site|Avigliana_site_building 1|Avigliana_site_building 1_floor 1
EOND-000317,192.168.0.64,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Bakwa_site|Bakwa_site_building 1|Bakwa_site_building 1_floor 1
EOND-000318,192.168.0.65,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Brisbane_site|Brisbane_site_building 1|Brisbane_site_building 1_floor 1
EOND-000319,192.168.0.66,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Wen’anyi_site|Wen’anyi_site_building 1|Wen’anyi_site_building 1_floor 1
EOND-000320,192.168.0.67,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Okegawa_site|Okegawa_site_building 1|Okegawa_site_building 1_floor 1
EOND-000321,192.168.0.68,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Mayfield Heights_site|Mayfield Heights_site_building 1|Mayfield Heights_site_building 1_floor 1
EOND-000322,192.168.0.69,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Adjumani_site|Adjumani_site_building 1|Adjumani_site_building 1_floor 1
EOND-000323,192.168.0.70,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Phra Samut Chedi_site|Phra Samut Chedi_site_building 1|Phra Samut Chedi_site_building 1_floor 1
EOND-000324,192.168.0.71,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Pāiker_site|Pāiker_site_building 1|Pāiker_site_building 1_floor 1
EOND-000325,192.168.0.72,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Grândola_site|Grândola_site_building 1|Grândola_site_building 1_floor 1
EOND-000326,192.168.0.73,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Fortuna_site|Fortuna_site_building 1|Fortuna_site_building 1_floor 1
EOND-000327,192.168.0.74,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Yankou_site|Yankou_site_building 1|Yankou_site_building 1_floor 1
EOND-000328,192.168.0.75,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Køge_site|Køge_site_building 1|Køge_site_building 1_floor 1
EOND-000329,192.168.0.76,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Jaguaripe_site|Jaguaripe_site_building 1|Jaguaripe_site_building 1_floor 1
EOND-000330,192.168.0.77,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Qarqan_site|Qarqan_site_building 1|Qarqan_site_building 1_floor 1
EOND-000331,192.168.0.78,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Cujubim_site|Cujubim_site_building 1|Cujubim_site_building 1_floor 1
EOND-000332,192.168.0.79,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Zafra_site|Zafra_site_building 1|Zafra_site_building 1_floor 1
EOND-000333,192.168.0.80,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Maydolong_site|Maydolong_site_building 1|Maydolong_site_building 1_floor 1
EOND-000334,192.168.0.81,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Karugamād_site|Karugamād_site_building 1|Karugamād_site_building 1_floor 1
EOND-000335,192.168.0.82,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Kalayaan_site|Kalayaan_site_building 1|Kalayaan_site_building 1_floor 1
EOND-000336,192.168.0.83,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Francisville_site|Francisville_site_building 1|Francisville_site_building 1_floor 1
EOND-000337,192.168.0.84,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Pomigliano d’Arco_site|Pomigliano d’Arco_site_building 1|Pomigliano d’Arco_site_building 1_floor 1
EOND-000338,192.168.0.85,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Bodmin_site|Bodmin_site_building 1|Bodmin_site_building 1_floor 1
EOND-000339,192.168.0.86,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Bābura_site|Bābura_site_building 1|Bābura_site_building 1_floor 1
EOND-000340,192.168.0.87,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Landsmeer_site|Landsmeer_site_building 1|Landsmeer_site_building 1_floor 1
EOND-000341,192.168.0.88,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Hīrna_site|Hīrna_site_building 1|Hīrna_site_building 1_floor 1
EOND-000342,192.168.0.89,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Maroteza_site|Maroteza_site_building 1|Maroteza_site_building 1_floor 1
EOND-000343,192.168.0.90,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Cinere_site|Cinere_site_building 1|Cinere_site_building 1_floor 1
EOND-000344,192.168.0.91,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Chaodongcun_site|Chaodongcun_site_building 1|Chaodongcun_site_building 1_floor 1
EOND-000345,192.168.0.92,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Purāini_site|Purāini_site_building 1|Purāini_site_building 1_floor 1
EOND-000346,192.168.0.93,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Schöningen_site|Schöningen_site_building 1|Schöningen_site_building 1_floor 1
EOND-000347,192.168.0.94,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Serowe_site|Serowe_site_building 1|Serowe_site_building 1_floor 1
EOND-000348,192.168.0.95,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Orchard Park_site|Orchard Park_site_building 1|Orchard Park_site_building 1_floor 1
EOND-000349,192.168.0.96,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Harrow_site|Harrow_site_building 1|Harrow_site_building 1_floor 1
EOND-000350,192.168.0.97,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Molteno_site|Molteno_site_building 1|Molteno_site_building 1_floor 1
EOND-000351,192.168.0.98,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Omuthiya_site|Omuthiya_site_building 1|Omuthiya_site_building 1_floor 1
EOND-000352,192.168.0.99,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Daxincun_site|Daxincun_site_building 1|Daxincun_site_building 1_floor 1
EOND-000353,192.168.0.100,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Glendora_site|Glendora_site_building 1|Glendora_site_building 1_floor 1
EOND-000354,192.168.0.101,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Villamaría_site|Villamaría_site_building 1|Villamaría_site_building 1_floor 1
EOND-000355,192.168.0.102,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Głubczyce_site|Głubczyce_site_building 1|Głubczyce_site_building 1_floor 1
EOND-000356,192.168.0.103,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Corsico_site|Corsico_site_building 1|Corsico_site_building 1_floor 1
EOND-000357,192.168.0.104,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Bellmead_site|Bellmead_site_building 1|Bellmead_site_building 1_floor 1
EOND-000358,192.168.0.105,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Venecia_site|Venecia_site_building 1|Venecia_site_building 1_floor 1
EOND-000359,192.168.0.106,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Qostanay_site|Qostanay_site_building 1|Qostanay_site_building 1_floor 1
EOND-000360,192.168.0.107,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Hatoyama_site|Hatoyama_site_building 1|Hatoyama_site_building 1_floor 1
EOND-000361,192.168.0.108,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Finote Selam_site|Finote Selam_site_building 1|Finote Selam_site_building 1_floor 1
EOND-000362,192.168.0.109,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Paulo Lopes_site|Paulo Lopes_site_building 1|Paulo Lopes_site_building 1_floor 1
EOND-000363,192.168.0.110,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Palestina_site|Palestina_site_building 1|Palestina_site_building 1_floor 1
EOND-000364,192.168.0.111,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Anantasāgaram_site|Anantasāgaram_site_building 1|Anantasāgaram_site_building 1_floor 1
EOND-000365,192.168.0.112,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Sidi Ali_site|Sidi Ali_site_building 1|Sidi Ali_site_building 1_floor 1
EOND-000366,192.168.0.113,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Widnes_site|Widnes_site_building 1|Widnes_site_building 1_floor 1
EOND-000367,192.168.0.114,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Avilés_site|Avilés_site_building 1|Avilés_site_building 1_floor 1
EOND-000368,192.168.0.115,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Barberton_site|Barberton_site_building 1|Barberton_site_building 1_floor 1
EOND-000369,192.168.0.116,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Caln_site|Caln_site_building 1|Caln_site_building 1_floor 1
EOND-000370,192.168.0.117,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Qarqaraly_site|Qarqaraly_site_building 1|Qarqaraly_site_building 1_floor 1
EOND-000371,192.168.0.118,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Betton_site|Betton_site_building 1|Betton_site_building 1_floor 1
EOND-000372,192.168.0.119,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Pasir Gudang_site|Pasir Gudang_site_building 1|Pasir Gudang_site_building 1_floor 1
EOND-000373,192.168.0.120,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Al Miqdādīyah_site|Al Miqdādīyah_site_building 1|Al Miqdādīyah_site_building 1_floor 1
EOND-000374,192.168.0.121,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Rio Preto da Eva_site|Rio Preto da Eva_site_building 1|Rio Preto da Eva_site_building 1_floor 1
EOND-000375,192.168.0.122,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Marcq-en-Baroeul_site|Marcq-en-Baroeul_site_building 1|Marcq-en-Baroeul_site_building 1_floor 1
EOND-000376,192.168.0.123,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Xalatlaco_site|Xalatlaco_site_building 1|Xalatlaco_site_building 1_floor 1
EOND-000377,192.168.0.124,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Córdoba_site|Córdoba_site_building 1|Córdoba_site_building 1_floor 1
EOND-000378,192.168.0.125,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Abbottabad_site|Abbottabad_site_building 1|Abbottabad_site_building 1_floor 1
EOND-000379,192.168.0.126,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Yuasa_site|Yuasa_site_building 1|Yuasa_site_building 1_floor 1
EOND-000380,192.168.0.127,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Zittau_site|Zittau_site_building 1|Zittau_site_building 1_floor 1
EOND-000381,192.168.0.128,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Khandpara_site|Khandpara_site_building 1|Khandpara_site_building 1_floor 1
EOND-000382,192.168.0.129,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Westphalia_site|Westphalia_site_building 1|Westphalia_site_building 1_floor 1
EOND-000383,192.168.0.130,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Tres Ríos_site|Tres Ríos_site_building 1|Tres Ríos_site_building 1_floor 1
EOND-000384,192.168.0.131,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Djibo_site|Djibo_site_building 1|Djibo_site_building 1_floor 1
EOND-000385,192.168.0.132,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Morton_site|Morton_site_building 1|Morton_site_building 1_floor 1
EOND-000386,192.168.0.133,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Les Herbiers_site|Les Herbiers_site_building 1|Les Herbiers_site_building 1_floor 1
EOND-000387,192.168.0.134,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Guachucal_site|Guachucal_site_building 1|Guachucal_site_building 1_floor 1
EOND-000388,192.168.0.135,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Volterra_site|Volterra_site_building 1|Volterra_site_building 1_floor 1
EOND-000389,192.168.0.136,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Sacapulas_site|Sacapulas_site_building 1|Sacapulas_site_building 1_floor 1
EOND-000390,192.168.0.137,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Medulla_site|Medulla_site_building 1|Medulla_site_building 1_floor 1
EOND-000391,192.168.0.138,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Aračinovo_site|Aračinovo_site_building 1|Aračinovo_site_building 1_floor 1
EOND-000392,192.168.0.139,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Perehinske_site|Perehinske_site_building 1|Perehinske_site_building 1_floor 1
EOND-000393,192.168.0.140,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Ar Rumaythah_site|Ar Rumaythah_site_building 1|Ar Rumaythah_site_building 1_floor 1
EOND-000394,192.168.0.141,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Brooklyn_site|Brooklyn_site_building 1|Brooklyn_site_building 1_floor 1
EOND-000395,192.168.0.142,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,El Salto_site|El Salto_site_building 1|El Salto_site_building 1_floor 1
EOND-000396,192.168.0.143,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Cholchol_site|Cholchol_site_building 1|Cholchol_site_building 1_floor 1
EOND-000397,192.168.0.144,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Yamada_site|Yamada_site_building 1|Yamada_site_building 1_floor 1
EOND-000398,192.168.0.145,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Rende_site|Rende_site_building 1|Rende_site_building 1_floor 1
EOND-000399,192.168.0.146,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Gagnef_site|Gagnef_site_building 1|Gagnef_site_building 1_floor 1
EOND-000400,192.168.0.147,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Pilibangan_site|Pilibangan_site_building 1|Pilibangan_site_building 1_floor 1
EOND-000401,192.168.0.148,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Tittachcheri_site|Tittachcheri_site_building 1|Tittachcheri_site_building 1_floor 1
EOND-000402,192.168.0.149,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Fuldabrück_site|Fuldabrück_site_building 1|Fuldabrück_site_building 1_floor 1
EOND-000403,192.168.0.150,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,São Cristóvão_site|São Cristóvão_site_building 1|São Cristóvão_site_building 1_floor 1
EOND-000404,192.168.0.151,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Kaithal_site|Kaithal_site_building 1|Kaithal_site_building 1_floor 1
EOND-000405,192.168.0.152,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,San Pedro Pinula_site|San Pedro Pinula_site_building 1|San Pedro Pinula_site_building 1_floor 1
EOND-000406,192.168.0.153,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Rangpur_site|Rangpur_site_building 1|Rangpur_site_building 1_floor 1
EOND-000407,192.168.0.154,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Tetāri_site|Tetāri_site_building 1|Tetāri_site_building 1_floor 1
EOND-000408,192.168.0.155,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,University of California-Santa Barbara_site|University of California-Santa Barbara_site_building 1|University of California-Santa Barbara_site_building 1_floor 1
EOND-000409,192.168.0.156,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Castelo Branco_site|Castelo Branco_site_building 1|Castelo Branco_site_building 1_floor 1
EOND-000410,192.168.0.157,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Ōmura_site|Ōmura_site_building 1|Ōmura_site_building 1_floor 1
EOND-000411,192.168.0.158,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Nezahualcóyotl_site|Nezahualcóyotl_site_building 1|Nezahualcóyotl_site_building 1_floor 1
EOND-000412,192.168.0.159,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Salinas da Margarida_site|Salinas da Margarida_site_building 1|Salinas da Margarida_site_building 1_floor 1
EOND-000413,192.168.0.160,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Los Alcarrizos_site|Los Alcarrizos_site_building 1|Los Alcarrizos_site_building 1_floor 1
EOND-000414,192.168.0.161,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Manakana_site|Manakana_site_building 1|Manakana_site_building 1_floor 1
EOND-000415,192.168.0.162,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Kāyalpattanam_site|Kāyalpattanam_site_building 1|Kāyalpattanam_site_building 1_floor 1
EOND-000416,192.168.0.163,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Sainte-Savine_site|Sainte-Savine_site_building 1|Sainte-Savine_site_building 1_floor 1
EOND-000417,192.168.0.164,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Città di Castello_site|Città di Castello_site_building 1|Città di Castello_site_building 1_floor 1
EOND-000418,192.168.0.165,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Hushihacun_site|Hushihacun_site_building 1|Hushihacun_site_building 1_floor 1
EOND-000419,192.168.0.166,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Puntarenas_site|Puntarenas_site_building 1|Puntarenas_site_building 1_floor 1
EOND-000420,192.168.0.167,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Zábřeh_site|Zábřeh_site_building 1|Zábřeh_site_building 1_floor 1
EOND-000421,192.168.0.168,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Verl_site|Verl_site_building 1|Verl_site_building 1_floor 1
EOND-000422,192.168.0.169,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Kallidaikurichi_site|Kallidaikurichi_site_building 1|Kallidaikurichi_site_building 1_floor 1
EOND-000423,192.168.0.170,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Pinillos_site|Pinillos_site_building 1|Pinillos_site_building 1_floor 1
EOND-000424,192.168.0.171,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Ranbīrsinghpura_site|Ranbīrsinghpura_site_building 1|Ranbīrsinghpura_site_building 1_floor 1
EOND-000425,192.168.0.172,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Kundli_site|Kundli_site_building 1|Kundli_site_building 1_floor 1
EOND-000426,192.168.0.173,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Buckingham_site|Buckingham_site_building 1|Buckingham_site_building 1_floor 1
EOND-000427,192.168.0.174,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Moulins_site|Moulins_site_building 1|Moulins_site_building 1_floor 1
EOND-000428,192.168.0.175,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Ōki_site|Ōki_site_building 1|Ōki_site_building 1_floor 1
EOND-000429,192.168.0.176,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Sadābād_site|Sadābād_site_building 1|Sadābād_site_building 1_floor 1
EOND-000430,192.168.0.177,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Reggio di Calabria_site|Reggio di Calabria_site_building 1|Reggio di Calabria_site_building 1_floor 1
EOND-000431,192.168.0.178,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,North Union_site|North Union_site_building 1|North Union_site_building 1_floor 1
EOND-000432,192.168.0.179,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Novyi Buh_site|Novyi Buh_site_building 1|Novyi Buh_site_building 1_floor 1
EOND-000433,192.168.0.180,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Upanema_site|Upanema_site_building 1|Upanema_site_building 1_floor 1
EOND-000434,192.168.0.181,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Ajodhya_site|Ajodhya_site_building 1|Ajodhya_site_building 1_floor 1
EOND-000435,192.168.0.182,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,East Norriton_site|East Norriton_site_building 1|East Norriton_site_building 1_floor 1
EOND-000436,192.168.0.183,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Sunrise Manor_site|Sunrise Manor_site_building 1|Sunrise Manor_site_building 1_floor 1
EOND-000437,192.168.0.184,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Hopewell_site|Hopewell_site_building 1|Hopewell_site_building 1_floor 1
EOND-000438,192.168.0.185,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Goz-Beida_site|Goz-Beida_site_building 1|Goz-Beida_site_building 1_floor 1
EOND-000439,192.168.0.186,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Saint-Ouen_site|Saint-Ouen_site_building 1|Saint-Ouen_site_building 1_floor 1
EOND-000440,192.168.0.187,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Sirālkoppa_site|Sirālkoppa_site_building 1|Sirālkoppa_site_building 1_floor 1
EOND-000441,192.168.0.188,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Bamenda_site|Bamenda_site_building 1|Bamenda_site_building 1_floor 1
EOND-000442,192.168.0.189,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Montevideo_site|Montevideo_site_building 1|Montevideo_site_building 1_floor 1
EOND-000443,192.168.0.190,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Autlán de Navarro_site|Autlán de Navarro_site_building 1|Autlán de Navarro_site_building 1_floor 1
EOND-000444,192.168.0.191,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Canhotinho_site|Canhotinho_site_building 1|Canhotinho_site_building 1_floor 1
